query_id,query_text,query_type,language,video,segment_index,start_time,end_time,relevance,notes
auto_0049,where do they talk about think it's been really valuable?,natural_search,en,AkerBP 3,29,208.68,217.1,3,auto_seed_positive
auto_0049,where do they talk about think it's been really valuable?,natural_search,en,AkerBP 3,2,29.78,36.76,1,auto_negative_same_video
auto_0049,where do they talk about think it's been really valuable?,natural_search,en,Risk management,17,72.6,80.0,0,auto_negative_other_video
auto_0049,where do they talk about think it's been really valuable?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,132,542.44,547.7,0,auto_negative_other_video
auto_0050,Microsoft and Acura Solutions,exact_keyword,en,AkerBP 3,29,208.68,217.1,3,auto_seed_positive
auto_0050,Microsoft and Acura Solutions,exact_keyword,en,AkerBP 3,17,142.02,147.88,1,auto_negative_same_video
auto_0050,Microsoft and Acura Solutions,exact_keyword,en,30Min,603,1499.36,1500.92,0,auto_negative_other_video
auto_0050,Microsoft and Acura Solutions,exact_keyword,en,Comedy 2,221,420.54,421.82,0,auto_negative_other_video
auto_0051,where do they talk about Acura PPE's digital strategy based?,natural_search,en,AkerBP 3,31,223.98,231.42,3,auto_seed_positive
auto_0051,where do they talk about Acura PPE's digital strategy based?,natural_search,en,AkerBP 3,26,203.62,207.86,1,auto_negative_same_video
auto_0051,where do they talk about Acura PPE's digital strategy based?,natural_search,en,17Min,65,273.54,277.16,0,auto_negative_other_video
auto_0051,where do they talk about Acura PPE's digital strategy based?,natural_search,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,509,1054.1,1056.08,0,auto_negative_other_video
auto_0052,and for the last,exact_keyword,en,AkerBP 3,31,223.98,231.42,3,auto_seed_positive
auto_0052,and for the last,exact_keyword,en,AkerBP 3,11,97.54,106.46,1,auto_negative_same_video
auto_0052,and for the last,exact_keyword,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,7,52.42,53.7,0,auto_negative_other_video
auto_0052,and for the last,exact_keyword,en,17Min,170,670.38,671.88,0,auto_negative_other_video
auto_0053,where do they talk about Acura PPE's digital strategy based?,natural_search,en,AkerBP 3,31,223.98,231.42,3,auto_seed_positive
auto_0053,where do they talk about Acura PPE's digital strategy based?,natural_search,en,AkerBP 3,4,44.72,50.7,1,auto_negative_same_video
auto_0053,where do they talk about Acura PPE's digital strategy based?,natural_search,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,439,914.72,916.02,0,auto_negative_other_video
auto_0053,where do they talk about Acura PPE's digital strategy based?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,3,18.54,25.92,0,auto_negative_other_video
auto_0054,and for the last,exact_keyword,en,AkerBP 3,31,223.98,231.42,3,auto_seed_positive
auto_0054,and for the last,exact_keyword,en,AkerBP 3,12,106.46,114.18,1,auto_negative_same_video
auto_0054,and for the last,exact_keyword,en,Johan Sverdrup – System 18 – Havbunnsbrønner og,64,261.78,264.18,0,auto_negative_other_video
auto_0054,and for the last,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,50,158.14,159.7,0,auto_negative_other_video
auto_0055,"where do they talk about Cognite Microsoft, service provider Teato?",natural_search,en,AkerBP 3,32,231.42,238.92,3,auto_seed_positive
auto_0055,"where do they talk about Cognite Microsoft, service provider Teato?",natural_search,en,AkerBP 3,3,36.76,44.72,1,auto_negative_same_video
auto_0055,"where do they talk about Cognite Microsoft, service provider Teato?",natural_search,en,Al Gore- Averting the climate crisis - TED Talk,7,46.239999999999995,49.12,0,auto_negative_other_video
auto_0055,"where do they talk about Cognite Microsoft, service provider Teato?",natural_search,en,30Min,87,293.22,297.86,0,auto_negative_other_video
auto_0056,Acura Solutions and people,exact_keyword,en,AkerBP 3,32,231.42,238.92,3,auto_seed_positive
auto_0056,Acura Solutions and people,exact_keyword,en,AkerBP 3,22,177.44,178.48,1,auto_negative_same_video
auto_0056,Acura Solutions and people,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,53,163.82,164.74,0,auto_negative_other_video
auto_0056,Acura Solutions and people,exact_keyword,en,Comedy 2,13,26.14,27.62,0,auto_negative_other_video
auto_0057,"where do they talk about Cognite Microsoft, service provider Teato?",natural_search,en,AkerBP 3,32,231.42,238.92,3,auto_seed_positive
auto_0057,"where do they talk about Cognite Microsoft, service provider Teato?",natural_search,en,AkerBP 3,35,248.94,255.32,1,auto_negative_same_video
auto_0057,"where do they talk about Cognite Microsoft, service provider Teato?",natural_search,en,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,488,1394.14,1395.24,0,auto_negative_other_video
auto_0057,"where do they talk about Cognite Microsoft, service provider Teato?",natural_search,en,17Min,134,535.44,540.58,0,auto_negative_other_video
auto_0058,Acura Solutions and people,exact_keyword,en,AkerBP 3,32,231.42,238.92,3,auto_seed_positive
auto_0058,Acura Solutions and people,exact_keyword,en,AkerBP 3,13,114.18,118.5,1,auto_negative_same_video
auto_0058,Acura Solutions and people,exact_keyword,en,17Min,274,1069.4,1074.06,0,auto_negative_other_video
auto_0058,Acura Solutions and people,exact_keyword,en,Johan Sverdrup - System 26 Gassløft,3,17.6,22.06,0,auto_negative_other_video
auto_0059,where do they talk about low-cost family restaurant chain those?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,30,140.08,147.36,3,auto_seed_positive
auto_0059,where do they talk about low-cost family restaurant chain those?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,33,161.0,166.54,1,auto_negative_same_video
auto_0059,where do they talk about low-cost family restaurant chain those?,natural_search,en,17Min,17,70.94,74.8,0,auto_negative_other_video
auto_0059,where do they talk about low-cost family restaurant chain those?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,389,1347.4,1350.58,0,auto_negative_other_video
auto_0060,it we went in,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,30,140.08,147.36,3,auto_seed_positive
auto_0060,it we went in,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,241,917.34,918.46,1,auto_negative_same_video
auto_0060,it we went in,exact_keyword,en,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,260,750.98,752.86,0,auto_negative_other_video
auto_0060,it we went in,exact_keyword,en,video1,105,321.48,323.88,0,auto_negative_other_video
auto_0061,where do they talk about low-cost family restaurant chain those?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,30,140.08,147.36,3,auto_seed_positive
auto_0061,where do they talk about low-cost family restaurant chain those?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,189,742.5400000000001,743.36,1,auto_negative_same_video
auto_0061,where do they talk about low-cost family restaurant chain those?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,173,507.48,508.0,0,auto_negative_other_video
auto_0061,where do they talk about low-cost family restaurant chain those?,natural_search,en,David Pogue- Simplicity sells - TED Talk,63,372.68,377.74,0,auto_negative_other_video
auto_0062,it we went in,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,30,140.08,147.36,3,auto_seed_positive
auto_0062,it we went in,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,113,474.52,477.14,1,auto_negative_same_video
auto_0062,it we went in,exact_keyword,en,Johan Sverdrup – System 18 – Havbunnsbrønner og,69,284.68,289.76,0,auto_negative_other_video
auto_0062,it we went in,exact_keyword,en,AkerBP 1,16,86.02,93.18,0,auto_negative_other_video
auto_0063,where do they talk about gave speech then went back?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,41,213.90000000000003,219.96,3,auto_seed_positive
auto_0063,where do they talk about gave speech then went back?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,173,689.88,694.72,1,auto_negative_same_video
auto_0063,where do they talk about gave speech then went back?,natural_search,en,David Pogue- Simplicity sells - TED Talk,219,1207.52,1209.08,0,auto_negative_other_video
auto_0063,where do they talk about gave speech then went back?,natural_search,en,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,447,1286.66,1289.34,0,auto_negative_other_video
auto_0064,to fly back home,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,41,213.90000000000003,219.96,3,auto_seed_positive
auto_0064,to fly back home,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,216,827.1,829.58,1,auto_negative_same_video
auto_0064,to fly back home,exact_keyword,en,Hans Rosling- The best stats you've ever seen - TED Talk,185,613.48,615.38,0,auto_negative_other_video
auto_0064,to fly back home,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,53,160.62,164.92,0,auto_negative_other_video
auto_0065,where do they talk about gave speech then went back?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,41,213.90000000000003,219.96,3,auto_seed_positive
auto_0065,where do they talk about gave speech then went back?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,191,749.58,752.84,1,auto_negative_same_video
auto_0065,where do they talk about gave speech then went back?,natural_search,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,415,866.0,867.88,0,auto_negative_other_video
auto_0065,where do they talk about gave speech then went back?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,36,168.44,171.52,0,auto_negative_other_video
auto_0066,to fly back home,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,41,213.90000000000003,219.96,3,auto_seed_positive
auto_0066,to fly back home,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,60,276.38,279.86,1,auto_negative_same_video
auto_0066,to fly back home,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,53,163.82,164.74,0,auto_negative_other_video
auto_0066,to fly back home,exact_keyword,en,video1,426,1308.14,1311.02,0,auto_negative_other_video
auto_0067,where do they talk about couple booth next lowered voice?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,32,155.98,161.0,3,auto_seed_positive
auto_0067,where do they talk about couple booth next lowered voice?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,101,438.98,441.18,1,auto_negative_same_video
auto_0067,where do they talk about couple booth next lowered voice?,natural_search,en,Hans Rosling- The best stats you've ever seen - TED Talk,229,759.46,766.94,0,auto_negative_other_video
auto_0067,where do they talk about couple booth next lowered voice?,natural_search,en,David Pogue- Simplicity sells - TED Talk,19,157.72,161.88,0,auto_negative_other_video
auto_0068,her voice so much,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,32,155.98,161.0,3,auto_seed_positive
auto_0068,her voice so much,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,137,558.02,561.42,1,auto_negative_same_video
auto_0068,her voice so much,exact_keyword,en,30Min,522,1335.9,1338.18,0,auto_negative_other_video
auto_0068,her voice so much,exact_keyword,en,Johan Sverdrup – System 46_67 – MEG-injeksjon og,17,132.24,134.06,0,auto_negative_other_video
auto_0069,where do they talk about couple booth next lowered voice?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,32,155.98,161.0,3,auto_seed_positive
auto_0069,where do they talk about couple booth next lowered voice?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,194,758.1,758.76,1,auto_negative_same_video
auto_0069,where do they talk about couple booth next lowered voice?,natural_search,en,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,129,369.72,373.84,0,auto_negative_other_video
auto_0069,where do they talk about couple booth next lowered voice?,natural_search,en,Larry Brilliant- My wish- Help me stop pandemics - TED Talk,26,126.14,128.98,0,auto_negative_other_video
auto_0070,her voice so much,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,32,155.98,161.0,3,auto_seed_positive
auto_0070,her voice so much,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,140,569.8,573.12,1,auto_negative_same_video
auto_0070,her voice so much,exact_keyword,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,145,346.5,351.16,0,auto_negative_other_video
auto_0070,her voice so much,exact_keyword,en,Johan Sverdrup - System 39 - Lasting og,7,158.72,162.34,0,auto_negative_other_video
auto_0071,where do they talk about stale smell beer lingers.?,natural_search,en,audio only,0,0.7800000000000011,3.52,3,auto_seed_positive
auto_0071,where do they talk about stale smell beer lingers.?,natural_search,en,audio only,4,12.32,14.26,1,auto_negative_same_video
auto_0071,where do they talk about stale smell beer lingers.?,natural_search,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,53,125.6,127.02,0,auto_negative_other_video
auto_0071,where do they talk about stale smell beer lingers.?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,211,813.34,814.76,0,auto_negative_other_video
auto_0072,of old beer lingers.,exact_keyword,en,audio only,0,0.7800000000000011,3.52,3,auto_seed_positive
auto_0072,of old beer lingers.,exact_keyword,en,audio only,5,14.58,17.32,1,auto_negative_same_video
auto_0072,of old beer lingers.,exact_keyword,en,17Min,217,850.7,853.78,0,auto_negative_other_video
auto_0072,of old beer lingers.,exact_keyword,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,71,205.8,206.84,0,auto_negative_other_video
auto_0073,where do they talk about stale smell beer lingers.?,natural_search,en,audio only,0,0.7800000000000011,3.52,3,auto_seed_positive
auto_0073,where do they talk about stale smell beer lingers.?,natural_search,en,audio only,3,9.46,11.9,1,auto_negative_same_video
auto_0073,where do they talk about stale smell beer lingers.?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,74,345.74,354.96,0,auto_negative_other_video
auto_0073,where do they talk about stale smell beer lingers.?,natural_search,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,351,738.34,739.86,0,auto_negative_other_video
auto_0074,of old beer lingers.,exact_keyword,en,audio only,0,0.7800000000000011,3.52,3,auto_seed_positive
auto_0074,of old beer lingers.,exact_keyword,en,audio only,4,12.32,14.26,1,auto_negative_same_video
auto_0074,of old beer lingers.,exact_keyword,en,Sir Ken Robinson- Do schools kill creativity. - TED Talk,467,1125.96,1128.24,0,auto_negative_other_video
auto_0074,of old beer lingers.,exact_keyword,en,Hans Rosling- The best stats you've ever seen - TED Talk,157,516.54,520.08,0,auto_negative_other_video
auto_0075,where do they talk about takes heat bring odor.?,natural_search,en,audio only,1,3.78,6.1,3,auto_seed_positive
auto_0075,where do they talk about takes heat bring odor.?,natural_search,en,audio only,0,0.7800000000000011,3.52,1,auto_negative_same_video
auto_0075,where do they talk about takes heat bring odor.?,natural_search,en,Julia Sweeney- Letting go of God - TED Talk,0,1.0600000000000003,2.0,0,auto_negative_other_video
auto_0075,where do they talk about takes heat bring odor.?,natural_search,en,Hans Rosling- The best stats you've ever seen - TED Talk,266,880.3,881.64,0,auto_negative_other_video
auto_0076,bring out the odor.,exact_keyword,en,audio only,1,3.78,6.1,3,auto_seed_positive
