Filename	Start_Time	Text
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:08:58	What did it mean? It wasn't the end, it was the beginning.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:00	What am I going to do? He goes off and wins
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:02	seven championships he never won once before
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:04	the cancer, because he got emotional fitness.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:07	Psychological strength.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:08	That's the difference in human beings that
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:10	I've seen of the three million I've been around.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:12	Because that's about my lab. I've had three million people
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:14	from 80 different countries that I've had a chance
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:16	to interact with over the last 29 years.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:18	And after a while, patterns become
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:20	obvious. You see that South America
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:22	and Africa maybe connect in a certain way, right?
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:24	Other people say, oh, that sounds ridiculous.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:26	It's simple. So, what shaped Lance?
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:28	What shapes you? Two invisible forces.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:31	Very quickly.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:32	One. State.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:34	We all have had times. Have you had a time
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:36	you did something, and after you did it, you thought to yourself,
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:38	I can't believe I said that. I can't believe I did that.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:40	It was so stupid. Who's been there? Say, aye.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:42	Have you ever done something after you did it?
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:44	You go, that was me.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:48	It wasn't your ability, it was your state.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:50	Your model of the world is what shapes you.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:52	Long term. Your model of the world
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:54	is the filter. That's what's shaping us.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:56	That's what makes people make decisions.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:58	We want to influence somebody, we've got to know
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:09:59	what already influences them. And it's made up
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:02	of three parts, I believe. First,
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:04	what's your target? What are you after?
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:05	Which I believe, it's not your desires.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:07	You can get your desires and goals. How many of you got a goal,
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:09	desire, and thought, is this all there is?
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:11	How many been there? Say, aye.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:13	So, it's needs we have. I believe there are six human needs.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:16	Second, once you know
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:18	what the target that's driving you is, and you uncover
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:20	it for the truth. You don't form it. You uncover it.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:22	Then you find out what's your map.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:24	What's the belief systems that are telling you how to get those needs?
17Min.mp4	00:00:00	Arthur C. Clarke had a sequel to 2001 A Space Odyssey.
17Min.mp4	00:00:03	It's called 2010 Odyssey 2.
17Min.mp4	00:00:05	And at the end of it, an alien intelligence converts Jupiter into a star.
17Min.mp4	00:00:10	As a group of astronauts narrowly escape the implosion,
17Min.mp4	00:00:14	they receive the following message from the aliens.
17Min.mp4	00:00:17	All these worlds are yours, except Europa.
17Min.mp4	00:00:21	Attempt no landing there.
17Min.mp4	00:00:23	Now, that was just a novel, but it suggests that already in 1982,
17Min.mp4	00:00:28	we suspected that Europa might offer our best chance of finding alien life in our solar system.
17Min.mp4	00:00:34	42 years later, in October 2024,
17Min.mp4	00:00:38	NASA is actually launching the most advanced mission to hunt for signs of alien life.
17Min.mp4	00:00:43	And it's going to Jupiter's moon, Europa.
17Min.mp4	00:00:48	There's just one problem.
17Min.mp4	00:00:51	Jupiter kills everything around it.
17Min.mp4	00:00:54	So how could life even exist there?
17Min.mp4	00:00:58	And how do you make a probe that can withstand the perilous conditions?
17Min.mp4	00:01:07	Deep inside Jupiter there is so much pressure that
17Min.mp4	00:01:10	hydrogen is believed to take the form of a metallic liquid.
17Min.mp4	00:01:15	And this metallic liquid hydrogen generates an incredibly powerful magnetic field,
17Min.mp4	00:01:20	almost 20,000 times stronger than Earth if you measure at the same distance away.
17Min.mp4	00:01:25	So if you could see this magnetic field, it would be the first time in history that you would see it.
17Min.mp4	00:01:28	If you could see this magnetic field from Earth, it would appear twice as big as the full moon.
17Min.mp4	00:01:33	On its own, that magnetic field is harmless.
17Min.mp4	00:01:36	But right in the middle of it is the most volcanically active world in the solar system,
17Min.mp4	00:01:42	Jupiter's moon, Io.
17Min.mp4	00:01:45	The volcanoes on Io's surface shoot out tons of sulfur dioxide,
17Min.mp4	00:01:50	and every second, one ton of this material gets ionized and trapped inside Jupiter's magnetic field.
17Min.mp4	00:01:56	And the field accelerates these particles to rotate incredibly fast with Jupiter.
17Min.mp4	00:02:02	So they whiz around at over 300 kilometers per second.
17Min.mp4	00:02:06	Their inertia actually pulls back on the field,
17Min.mp4	00:02:09	stretching it out.
17Min.mp4	00:02:11	And this trapped material slams into other moons,
17Min.mp4	00:02:14	ejecting even more particles from their surfaces.
17Min.mp4	00:02:17	This cycle forms massive radiation belts which span past Europa and the other moons of Jupiter.
17Min.mp4	00:02:25	Now for
17Min.mp4	00:02:26	electronics,
17Min.mp4	00:02:27	this intense radiation is kryptonite.
17Min.mp4	00:02:29	In the 1970s, the Pioneer 10 and Voyager missions only briefly passed by Jupiter.
17Min.mp4	00:02:35	But the radiation caused glitches, gave the instruments false commands, and corrupted some of their data.
17Min.mp4	00:02:42	Even with modern shielding, a spacecraft within the radiation belts would only survive for around three months.
17Min.mp4	00:02:49	So how will NASA's new mission, the Europa Clipper, orbit Europa for over four years
17Min.mp4	00:02:55	without getting fired?
17Min.mp4	00:02:56	
17Min.mp4	00:02:56	Well, the solution is it won't.
17Min.mp4	00:02:59	It'll orbit Jupiter from afar and then swoop in every few weeks to quickly fly by Europa and then leave again.
17Min.mp4	00:03:06	And since the mission is going to collect a lot of data, it can use the downtime while it's way out here to
17Min.mp4	00:03:12	transmit it all back to Earth before going in for another swoop.
17Min.mp4	00:03:16	In all, it'll do 49 flybys, mapping almost the entire surface.
17Min.mp4	00:03:21	That's actually how the Clipper got its name, after the fast and nimble
17Min.mp4	00:03:25	19th century Clipper ships quickly dipping in and out of ports.
17Min.mp4	00:03:30	But of all the places in the solar system to look for life, why Europa?
17Min.mp4	00:03:34	If you stood on Europa's surface, you'd be hit with 5,400 millisieverts of radiation in a single day.
17Min.mp4	00:03:41	That's 1,800 times more than the annual dose here on Earth.
17Min.mp4	00:03:47	If you stay here for a couple hours, you would eventually die from radiation sickness.
17Min.mp4	00:03:52	But Europa contains a signal.
17Min.mp4	00:03:55	A secret.
17Min.mp4	00:03:56	When Voyager 1 passed by Jupiter in 1979, it took this photo of Europa.
17Min.mp4	00:04:01	If you compare that to most of the other moons in the solar system, you'll notice something is missing.
17Min.mp4	00:04:08	Craters.
17Min.mp4	00:04:10	Every planet and moon has been bombarded by asteroids over billions of years, and most planetary surfaces show it.
17Min.mp4	00:04:18	But not Europa.
17Min.mp4	00:04:20	So why not?
17Min.mp4	00:04:23	Well, something recent.
17Min.mp4	00:04:24	Say.
17Min.mp4	00:04:24	Over the past 60 million years or so, must have been happening on Europa to erase most of these craters from the surface.
17Min.mp4	00:04:33	Sixteen years after Voyager, Galileo arrived to Jupiter.
17Min.mp4	00:04:38	It spent eight years studying both the gas giant and its moons.
17Min.mp4	00:04:42	And Galileo's magnetometer picked up something interesting on Europa.
17Min.mp4	00:04:47	Jupiter's magnetic poles, like Earth's, aren't aligned with its geographic poles.
17Min.mp4	00:04:52	So as the planet rotates every 10 years, it's not aligned with its geographic poles.
17Min.mp4	00:04:54	So when you're at the surface of Europa, you can see the entire magnetic field wobbling.
17Min.mp4	00:04:54	
17Min.mp4	00:04:54	
17Min.mp4	00:04:54	In a matter of only 10 hours, the whole magnetic field wobbles.
17Min.mp4	00:04:58	This changing field from Jupiter induces a magnetic field on Europa, and a relatively strong one at that.
17Min.mp4	00:05:06	The magnetic field is a magnetic field that is directly connected to the water's surface.
17Min.mp4	00:05:07	That means there must be an electrically conductive layer within Europa that reacts to Jupiter's field.
17Min.mp4	00:05:12	And readings from Galileo indicate that it must be somewhere close to the surface, only tens of kilometers deep.
17Min.mp4	00:05:21	So what kind of conductive layer?
17Min.mp4	00:05:25	Well, Europa's white surface is almost entirely covered in a thick crust of water ice.
17Min.mp4	00:05:31	These reddish-brown regions, when observed through a spectrometer, fit the description
17Min.mp4	00:05:36	of a lot of things, like hydrated salts, sulfuric acid, or even bacteria.
17Min.mp4	00:05:41	We need more data to be sure, but recent experiments at JPL found that sea salt, when bombarded
17Min.mp4	00:05:47	with intense radiation, turns from white to this same brownish color found on Europa.
17Min.mp4	00:05:55	So scientists suspect that there's a whole saltwater ocean inside Europa that could be
17Min.mp4	00:06:00	100 kilometers deep, meaning Europa would contain twice as much water as the whole of
17Min.mp4	00:06:06	the Earth.
17Min.mp4	00:06:07	And it must be driving geological activity that constantly smooths out and renews the
17Min.mp4	00:06:13	surface of the Moon.
17Min.mp4	00:06:16	But the Jupiterian Earth is a very small and very small planet.
17Min.mp4	00:06:17	
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:26	Some people think the way to get those needs
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:28	is to destroy the world. Some people is to build something.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:30	Create something. Love someone.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:32	And then there's the fuel you pick.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:33	So very quickly, six needs. Let me tell you what they are.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:36	First one, certainty.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:37	Now these are not goals or desires. These are universal.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:39	Everyone needs certainty that they can avoid pain
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:41	and at least be comfortable. Now how do you get it?
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:44	Control everybody. Develop a skill.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:45	Give up. Smoke a cigarette.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:48	And if you got totally certain, ironically,
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:50	even though we all need that, like you're not certain
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:52	about your health or your children or money,
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:54	you don't think about much more. You're not sure
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:56	if the ceiling's gonna hold up. You're not gonna listen to any speaker.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:10:59	But, while we go for
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:00	certainty differently, if we get total certainty,
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:02	we get what? What do you feel if you're certain?
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:03	You know, what's gonna happen? When it's gonna happen? How it's gonna happen?
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:05	What would you feel? Bored out of your mind.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:07	So God, in her infinite wisdom,
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:10	gave us a second human need
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:12	which is uncertainty.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:13	We need variety. We need surprise.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:16	How many of you here love surprises? Say aye.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:18	Aye. Bullshit. You like the surprises
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:20	you want.
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:22	The ones you don't want you call problems,
Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk.mp4	00:11:24	but you need them.
