video,segment_index,start_time,end_time,language,scene_id,text
17Min,183,712.1,713.72,en,161,Is there something that draws you?
17Min,183,712.1,713.72,en,161,Is there something that draws you?
17Min,184,714.02,720.58,en,161,"We don't know how long it takes life to get going, but it's possible that Enceladus"
17Min,184,714.02,720.58,en,161,"We don't know how long it takes life to get going, but it's possible that Enceladus"
17Min,185,720.58,729.42,en,162,"may have just kind of started up its engines, whereas Europa has more likely been well evolved"
17Min,185,720.58,729.42,en,162,"may have just kind of started up its engines, whereas Europa has more likely been well evolved"
17Min,186,729.42,731.18,en,163,over a long time.
17Min,186,729.42,731.18,en,163,over a long time.
17Min,187,732.08,736.56,en,163,"Surprisingly, being bombarded by Jupiter's radiation actually makes Europa's energy"
17Min,187,732.08,736.56,en,163,"Surprisingly, being bombarded by Jupiter's radiation actually makes Europa's energy"
17Min,188,736.58,737.72,en,164,a better candidate.
17Min,188,736.58,737.72,en,164,a better candidate.
17Min,189,738.28,743.56,en,164,"See, those high-speed particles hitting Europa's surface give water and carbon dioxide molecules"
17Min,189,738.28,743.56,en,164,"See, those high-speed particles hitting Europa's surface give water and carbon dioxide molecules"
17Min,190,743.56,748.74,en,166,enough energy to form new compounds like formaldehyde or hydrogen peroxide.
17Min,190,743.56,748.74,en,166,enough energy to form new compounds like formaldehyde or hydrogen peroxide.
17Min,191,748.96,754.58,en,166,"And these can serve as food for life beneath the surface, if they can get down that far."
17Min,191,748.96,754.58,en,166,"And these can serve as food for life beneath the surface, if they can get down that far."
17Min,192,754.84,761.9,en,167,And we have evidence of overturn of the icy shell at chaos zones where the icy crust seems
17Min,192,754.84,761.9,en,167,And we have evidence of overturn of the icy shell at chaos zones where the icy crust seems
17Min,193,761.9,765.46,en,169,to have collided and material has been shoved into the icy shell.
17Min,193,761.9,765.46,en,169,to have collided and material has been shoved into the icy shell.
17Min,194,765.6,766.56,en,169,So there may be ways to get that.
17Min,194,765.6,766.56,en,169,So there may be ways to get that.
17Min,195,766.58,771.2,en,169,There are ways for this fuel for life to get down into the icy shell and potentially
17Min,195,766.58,771.2,en,169,There are ways for this fuel for life to get down into the icy shell and potentially
17Min,196,771.84,772.6,en,170,to the ocean.
17Min,196,771.84,772.6,en,170,to the ocean.
17Min,197,773.2800000000001,776.98,en,171,And Clipper doesn't have to touch down on the surface to confirm this.
17Min,197,773.2800000000001,776.98,en,171,And Clipper doesn't have to touch down on the surface to confirm this.
17Min,198,778.0,783.58,en,171,There's an infrared spectrometer to look at the chemical fingerprints of light bounced
17Min,198,778.0,783.58,en,171,There's an infrared spectrometer to look at the chemical fingerprints of light bounced
17Min,199,783.58,789.78,en,173,"off the surface to help identify and map out where the salts are, find if there are organics"
17Min,199,783.58,789.78,en,173,"off the surface to help identify and map out where the salts are, find if there are organics"
17Min,200,789.78,790.02,en,175,there.
17Min,200,789.78,790.02,en,175,there.
17Min,201,790.2,795.28,en,175,There's an ultraviolet spectrograph that's aboard the spacecraft to look for plumes.
17Min,201,790.2,795.28,en,175,There's an ultraviolet spectrograph that's aboard the spacecraft to look for plumes.
17Min,202,795.36,796.04,en,177,Are they there?
17Min,202,795.36,796.04,en,177,Are they there?
17Min,203,796.58,798.64,en,177,"And of course, then can we fly through them?"
17Min,203,796.58,798.64,en,177,"And of course, then can we fly through them?"
17Min,204,798.72,804.82,en,178,And then there'll be imaging of essentially the whole globe at better than 100 meters
17Min,204,798.72,804.82,en,178,And then there'll be imaging of essentially the whole globe at better than 100 meters
17Min,205,804.82,806.12,en,179,per pixel resolution.
17Min,205,804.82,806.12,en,179,per pixel resolution.
17Min,206,806.38,812.0,en,179,"So one camera will take swaths of images as we fly over the surface, and that's called"
17Min,206,806.38,812.0,en,179,"So one camera will take swaths of images as we fly over the surface, and that's called"
17Min,207,812.0,812.82,en,183,the wide angle camera.
17Min,207,812.0,812.82,en,183,the wide angle camera.
17Min,208,813.08,815.66,en,183,And then the other camera is the narrow angle camera.
17Min,208,813.08,815.66,en,183,And then the other camera is the narrow angle camera.
17Min,209,815.8,821.84,en,183,"From 50 kilometers altitude, it will get half meter per pixel images, right?"
17Min,209,815.8,821.84,en,183,"From 50 kilometers altitude, it will get half meter per pixel images, right?"
17Min,210,821.92,825.8,en,186,So it'll be able to resolve my desk here if it were on Europa.
17Min,210,821.92,825.8,en,186,So it'll be able to resolve my desk here if it were on Europa.
17Min,211,825.8,830.28,en,186,And then it would be a future mission like a lander that would go and actually search
17Min,211,825.8,830.28,en,186,And then it would be a future mission like a lander that would go and actually search
17Min,212,830.28,831.56,en,188,for signs of life at Europa.
17Min,212,830.28,831.56,en,188,for signs of life at Europa.
17Min,213,831.76,834.12,en,188,Do you think a lander would have a chance of survival?
17Min,213,831.76,834.12,en,188,Do you think a lander would have a chance of survival?
17Min,214,834.52,839.42,en,189,There have been studies that say we can get a lander living on the surface for a month
17Min,214,834.52,839.42,en,189,There have been studies that say we can get a lander living on the surface for a month
17Min,215,839.42,845.3,en,191,"if we think that's sufficient to go in there, scoop some stuff up from below the depth of"
17Min,215,839.42,845.3,en,191,"if we think that's sufficient to go in there, scoop some stuff up from below the depth of"
17Min,216,845.3,849.74,en,193,radiation processing and put it into a mass spectrometer and see what we see.
17Min,216,845.3,849.74,en,193,radiation processing and put it into a mass spectrometer and see what we see.
17Min,217,850.7,853.78,en,195,But the Europa Clipper won't be studying Jupiter's moons alone.
17Min,217,850.7,853.78,en,195,But the Europa Clipper won't be studying Jupiter's moons alone.
17Min,218,854.0,855.78,en,196,The European Space Agency's ESA has already published a report that says that the ESA's
17Min,218,854.0,855.78,en,196,The European Space Agency's ESA has already published a report that says that the ESA's
17Min,220,855.78,860.52,en,196,"JUICE mission, or the Jupiter Icy Moons Explorer, is already on its way to Jupiter."
17Min,220,855.78,860.52,en,196,"JUICE mission, or the Jupiter Icy Moons Explorer, is already on its way to Jupiter."
17Min,221,860.72,865.66,en,197,"It will come to the system just 15 months after Clipper, and it'll even be doing a"
17Min,221,860.72,865.66,en,197,"It will come to the system just 15 months after Clipper, and it'll even be doing a"
17Min,222,865.66,870.18,en,199,few flybys of Europa before settling into a tight orbit around Ganymede.
17Min,222,865.66,870.18,en,199,few flybys of Europa before settling into a tight orbit around Ganymede.
17Min,223,870.72,875.34,en,200,So the European Space Agency will also have a mission there at the same time?
17Min,223,870.72,875.34,en,200,So the European Space Agency will also have a mission there at the same time?
17Min,224,875.62,876.12,en,201,Yes.
17Min,224,875.62,876.12,en,201,Yes.
17Min,225,876.22,881.5,en,201,We're having informal conversations with members of the JUICE science team.
17Min,225,876.22,881.5,en,201,We're having informal conversations with members of the JUICE science team.
17Min,226,881.82,884.96,en,202,What would it mean to have two spacecraft there at the same time?
17Min,226,881.82,884.96,en,202,What would it mean to have two spacecraft there at the same time?
17Min,227,885.9,891.62,en,203,"Well, the JUICE mission will end up in orbit around Ganymede, and Ganymede has its own magnetosphere."
17Min,227,885.9,891.62,en,203,"Well, the JUICE mission will end up in orbit around Ganymede, and Ganymede has its own magnetosphere."
17Min,228,891.86,896.68,en,204,"Well, we'll be outside Ganymede's magnetosphere, so we might say, oh, look, there's this big"
17Min,228,891.86,896.68,en,204,"Well, we'll be outside Ganymede's magnetosphere, so we might say, oh, look, there's this big"
17Min,229,896.68,898.56,en,205,burst coming from Jupiter.
17Min,229,896.68,898.56,en,205,burst coming from Jupiter.
17Min,230,898.7,903.8,en,206,"And then JUICE might say, oh, we felt that over here in our magnetic signals."
17Min,230,898.7,903.8,en,206,"And then JUICE might say, oh, we felt that over here in our magnetic signals."
17Min,231,903.96,908.02,en,206,So we wouldn't have to really do anything different except talk to each other and make
17Min,231,903.96,908.02,en,206,So we wouldn't have to really do anything different except talk to each other and make
17Min,232,908.02,912.32,en,207,sure that the sum of the whole is even bigger than its parts.
17Min,232,908.02,912.32,en,207,sure that the sum of the whole is even bigger than its parts.
17Min,233,913.48,915.74,en,208,Europa Clipper was scheduled to launch on a
17Min,233,913.48,915.74,en,208,Europa Clipper was scheduled to launch on a
17Min,234,915.74,920.78,en,209,"October 10th, 2024, but NASA is waiting for Hurricane Milton to clear Florida before the"
17Min,234,915.74,920.78,en,209,"October 10th, 2024, but NASA is waiting for Hurricane Milton to clear Florida before the"
17Min,235,920.78,922.1,en,211,spacecraft can take off safely.
17Min,235,920.78,922.1,en,211,spacecraft can take off safely.
17Min,236,922.88,924.9,en,211,When will we get the first results?
17Min,236,922.88,924.9,en,211,When will we get the first results?
17Min,237,925.4,932.84,en,212,You'll start seeing distant observations coming in in 2030 as we look at Europa from afar
17Min,237,925.4,932.84,en,212,You'll start seeing distant observations coming in in 2030 as we look at Europa from afar
17Min,238,932.84,934.2,en,213,and search for plumes.
17Min,238,932.84,934.2,en,213,and search for plumes.
17Min,239,934.28,938.76,en,214,And then you'll see the first really high resolution data in 2031.
17Min,239,934.28,938.76,en,214,And then you'll see the first really high resolution data in 2031.
17Min,240,939.18,945.56,en,216,"So after, say, 26 years of thinking about a mission to Europa, how does it feel to be"
17Min,240,939.18,945.56,en,216,"So after, say, 26 years of thinking about a mission to Europa, how does it feel to be"
17Min,241,945.56,946.6,en,217,so close to launch?
17Min,241,945.56,946.6,en,217,so close to launch?
17Min,242,947.56,949.38,en,217,"It's a little surreal, I must say."
17Min,242,947.56,949.38,en,217,"It's a little surreal, I must say."
17Min,243,949.78,952.98,en,218,This has been such a long time coming.
17Min,243,949.78,952.98,en,218,This has been such a long time coming.
17Min,244,953.16,959.76,en,218,"It's occasionally hitting me that our spacecraft is going to be up there in the heavens, right,"
17Min,244,953.16,959.76,en,218,"It's occasionally hitting me that our spacecraft is going to be up there in the heavens, right,"
17Min,245,959.84,960.46,en,220,on its way.
17Min,245,959.84,960.46,en,220,on its way.
17Min,246,961.0,966.66,en,220,"It turns out that during a Europa Ocean Conference in the late 90s, NASA actually video called"
17Min,246,961.0,966.66,en,220,"It turns out that during a Europa Ocean Conference in the late 90s, NASA actually video called"
17Min,247,966.66,971.16,en,222,"Arthur C. Clarke, and after showing him plans for a future mission to explore the faraway"
17Min,247,966.66,971.16,en,222,"Arthur C. Clarke, and after showing him plans for a future mission to explore the faraway"
17Min,248,971.16,975.36,en,224,"ocean world, Clarke finally gave NASA permission to land."
17Min,248,971.16,975.36,en,224,"ocean world, Clarke finally gave NASA permission to land."
17Min,249,975.36,976.12,en,225,And on Europa.
17Min,249,975.36,976.12,en,225,And on Europa.
17Min,250,982.76,987.44,en,227,Europa Clipper is a perfect example of the amazing things we can do when we set ourselves
17Min,250,982.76,987.44,en,227,Europa Clipper is a perfect example of the amazing things we can do when we set ourselves
17Min,251,987.44,990.94,en,227,ambitious goals and then work together with others to achieve them.
17Min,251,987.44,990.94,en,227,ambitious goals and then work together with others to achieve them.
17Min,252,991.18,995.4,en,227,But I think we often get wrapped up in our everyday lives and forget just how much of
17Min,252,991.18,995.4,en,227,But I think we often get wrapped up in our everyday lives and forget just how much of
